id,id_str,screen_name,location,description,url,followers_count,friends_count,listedcount,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
3285702793,3285702793,emoji_haiku,,A bot by @laceynwilliams for emojis and funsies.,https://t.co/FViSSTwGnc,20,0,8,7/20/2015 17:13,0,FALSE,84,en,"Status(in_reply_to_user_id=None, place=None, id_str='841017259699105793', coordinates=None, retweet_count=0, lang='und', source_url='https://github.com/williln', in_reply_to_screen_name=None, in_reply_to_user_id_str=None, _json={'entities': {'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, 'place': None, 'id_str': '841017259699105793', 'retweet_count': 0, 'lang': 'und', 'in_reply_to_screen_name': None, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'created_at': 'Sun Mar 12 20:05:14 +0000 2017', 'retweeted': False, 'favorite_count': 0, 'id': 841017259699105793, 'in_reply_to_status_id_str': None, 'truncated': False, 'geo': None, 'favorited': False, 'contributors': None, 'source': '<a href=""https://github.com/williln"" rel=""nofollow"">Emoji Haiku Bot</a>', 'in_reply_to_status_id': None, 'text': '_Ÿ‘‘_Ÿ˜’_Ÿ˜_â˜‚_Ÿ’¥\n_Ÿ“˜_Ÿç±âœ‚_Ÿ’™_Ÿê§_Ÿ˜¬_Ÿ’•\n_Ÿê¢_Ÿ‘¿_Ÿ_§_Ÿê©_Ÿ“_', 'coordinates': None, 'in_reply_to_user_id': None}, is_quote_status=False, in_reply_to_status_id_str=None, _api=<tweepy.api.API object at 0x0000021DA3D58518>, entities={'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, favorite_count=0, id=841017259699105793, created_at=datetime.datetime(2017, 3, 12, 20, 5, 14), truncated=False, geo=None, favorited=False, contributors=None, source='Emoji Haiku Bot', text='_Ÿ‘‘_Ÿ˜’_Ÿ˜_â˜‚_Ÿ’¥\n_Ÿ“˜_Ÿç±âœ‚_Ÿ’™_Ÿê§_Ÿ˜¬_Ÿ’•\n_Ÿê¢_Ÿ‘¿_Ÿ_§_Ÿê©_Ÿ“_', retweeted=False, in_reply_to_status_id=None)",TRUE,FALSE,FALSE,Emoji Haiku,1
2243413752,2243413752,very_scared,,bot,http://t.co/eEY4tw457r,1787,1,24,Fri Dec 13 05:45:28 +0000 2013,0,FALSE,27932,en,"{'created_at': 'Tue Mar 14 01:35:35 +0000 2017', 'id': 841462780922273792, 'id_str': '841462780922273792', 'text': '@epikrikaspam help', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'epikrikaspam', 'name': 'âŒêMONKEYÂ¬', 'id': 3248636284, 'id_str': '3248636284', 'indices': [0, 13]}], 'urls': []}, 'source': '<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>', 'in_reply_to_status_id': 841460739667771392, 'in_reply_to_status_id_str': '841460739667771392', 'in_reply_to_user_id': 3248636284, 'in_reply_to_user_id_str': '3248636284', 'in_reply_to_screen_name': 'epikrikaspam', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",TRUE,FALSE,FALSE,Harvey,1
3230028859,3230028859,contrarybot,,Everyone knows X. What this bot presupposes is... maybe it's Y? Randomly generated alternate histories and conspiracies. Was: @cashclones. By @aparrish.,https://t.co/rc8YZSNJDJ,110,0,20,Fri May 29 17:47:05 +0000 2015,0,FALSE,4185,en,"{u'contributors': None, u'truncated': False, u'text': u""Slate's Political Gabfest just did an episode about how Moose Jaw is the Location of Murky Water Records, not Weyburn. You should subscribe."", u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 837353092286988288, u'favorite_count': 0, u'source': u'<a href=""http://www.decontextualize.com/"" rel=""nofollow"">Cash Clones</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'837353092286988288', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Thu Mar 02 17:25:09 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",TRUE,FALSE,FALSE,Contrary Bot,1
8.25E+17,8.25E+17,LokkenGeorgie,,Time is eveything in life and what you makeof it is your choie.,,1,32,0,Fri Jan 27 11:27:39 +0000 2017,66,FALSE,93,en,"{""created_at"": ""Mon Mar 13 02:57:48 +0000 2017"", ""hashtags"": [], ""id"": 841121084061696000, ""id_str"": ""841121084061696000"", ""lang"": ""en"", ""retweet_count"": 1124, ""retweeted_status"": {""created_at"": ""Mon Mar 13 02:26:31 +0000 2017"", ""favorite_count"": 384, ""hashtags"": [], ""id"": 841113211508281344, ""id_str"": ""841113211508281344"", ""lang"": ""en"", ""retweet_count"": 1124, ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""text"": ""For great book promotion follow @tweetyournovel @books2delight @BookTweepz @BookBuzzers @TweetYourBooks @AuthorBookBoost @WriteIntoPrint"", ""urls"": [], ""user_mentions"": [{""id"": 287285192, ""name"": ""TweetYourNovel"", ""screen_name"": ""TweetYourNovel""}, {""id"": 3318192802, ""name"": ""books2delight"", ""screen_name"": ""books2delight""}, {""id"": 2701987350, ""name"": ""Book Tweeps"", ""screen_name"": ""BookTweepz""}, {""id"": 2184320539, ""name"": ""Book Buzzers"", ""screen_name"": ""BookBuzzers""}, {""id"": 328695608, ""name"": ""TYB Book Promotions"", ""screen_name"": ""TweetYourBooks""}, {""id"": 319962159, ""name"": ""Author #BookBoost"", ""screen_name"": ""AuthorBookBoost""}, {""id"": 225010383, ""name"": ""WriteIntoPrint"", ""screen_name"": ""WriteIntoPrint""}]}, ""source"": ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"", ""text"": ""RT @DrJimmyStar: For great book promotion follow @tweetyournovel @books2delight @BookTweepz @BookBuzzers @TweetYourBooks @AuthorBookBoost @\u2026"", ""urls"": [], ""user_mentions"": [{""id"": 26570863, ""name"": ""Jimmy Star"", ""screen_name"": ""DrJimmyStar""}, {""id"": 287285192, ""name"": ""TweetYourNovel"", ""screen_name"": ""TweetYourNovel""}, {""id"": 3318192802, ""name"": ""books2delight"", ""screen_name"": ""books2delight""}, {""id"": 2701987350, ""name"": ""Book Tweeps"", ""screen_name"": ""BookTweepz""}, {""id"": 2184320539, ""name"": ""Book Buzzers"", ""screen_name"": ""BookBuzzers""}, {""id"": 328695608, ""name"": ""TYB Book Promotions"", ""screen_name"": ""TweetYourBooks""}, {""id"": 319962159, ""name"": ""Author #BookBoost"", ""screen_name"": ""AuthorBookBoost""}]}",TRUE,FALSE,FALSE,Georgie Lokken,1
2821811304,2821811304,iknowwwright,i know right?,i know right? #wowwwnetwork,,602,830,18,Sat Sep 20 12:53:13 +0000 2014,2,FALSE,93873,en,"{u'contributors': None, u'truncated': False, u'text': u'@AytunKaanCoban I know right?', u'is_quote_status': False, u'in_reply_to_status_id': 616041626948005892, u'id': 616041629883863041, u'favorite_count': 1, u'source': u'<a href=""http://iknowright.com/"" rel=""nofollow"">I Know Right?</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 439623705, u'indices': [0, 15], u'id_str': u'439623705', u'screen_name': u'AytunKaanCoban', u'name': u'Leon'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': u'AytunKaanCoban', u'in_reply_to_user_id': 439623705, u'retweet_count': 0, u'id_str': u'616041629883863041', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': u'439623705', u'lang': u'en', u'created_at': u'Wed Jul 01 00:32:24 +0000 2015', u'in_reply_to_status_id_str': u'616041626948005892', u'place': None}",TRUE,FALSE,FALSE,i know right?,1
4905951839,4905951839,JlacyPeteswife,"Mount Vernon, VA",,https://t.co/vvB2E2qn1c,2,21,0,13/02/2016 20:21,2,FALSE,1,en,"Status(_api=<tweepy.api.API object at 0x101927e48>, _json={'created_at': 'Mon Apr 18 10:09:49 +0000 2016', 'id': 722004199005773824, 'id_str': '722004199005773824', 'text': 'Please support ALTERNATIVE PATHS TRAINING SCHOOL INC https://t.co/s4agZFSZcn via @razoo', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'razoo', 'name': 'Razoo', 'id': 17964478, 'id_str': '17964478', 'indices': [81, 87]}], 'urls': [{'url': 'https://t.co/s4agZFSZcn', 'expanded_url': 'https://spring2action.razoo.com/Alternativepaths', 'display_url': 'spring2action.razoo.com/Alternativepat‰Û_', 'indices': [53, 76]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, created_at=datetime.datetime(2016, 4, 18, 10, 9, 49), id=722004199005773824, id_str='722004199005773824', text='Please support ALTERNATIVE PATHS TRAINING SCHOOL INC https://t.co/s4agZFSZcn via @razoo', truncated=False, entities={'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'razoo', 'name': 'Razoo', 'id': 17964478, 'id_str': '17964478', 'indices': [81, 87]}], 'urls': [{'url': 'https://t.co/s4agZFSZcn', 'expanded_url': 'https://spring2action.razoo.com/Alternativepaths', 'display_url': 'spring2action.razoo.com/Alternativepat‰Û_', 'indices': [53, 76]}]}, source='Twitter Web Client', source_url='http://twitter.com', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=0, favorite_count=0, favorited=False, retweeted=False, possibly_sensitive=False, lang='en')",TRUE,TRUE,TRUE,Peteswife,1
7.48E+17,7.48E+17,biorxiv_genetic,,,,297,0,10,6/29/2016 18:59,0,FALSE,330,en,"New mutations, old statistical challenges  https://t.co/QgDJVkmmdz #biorxiv_genetic",TRUE,FALSE,FALSE,bioRxiv Genetics,1
7.43E+17,7.43E+17,ctelyricsbot,,a bot that tweets random crown the empire lyrics every 30 minutes. [[ non bot tweets in brackets ]],,280,310,4,6/14/2016 6:23,14,FALSE,11307,en,"Status(in_reply_to_user_id=None, place=None, id_str='841313181570027520', coordinates=None, retweet_count=1, lang='en', source_url='http://twittbot.net/', in_reply_to_screen_name=None, in_reply_to_user_id_str=None, _json={'entities': {'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, 'place': None, 'id_str': '841313181570027520', 'retweet_count': 1, 'lang': 'en', 'in_reply_to_screen_name': None, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'created_at': 'Mon Mar 13 15:41:07 +0000 2017', 'retweeted': False, 'favorite_count': 1, 'id': 841313181570027520, 'in_reply_to_status_id_str': None, 'truncated': False, 'geo': None, 'favorited': False, 'contributors': None, 'source': '<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>', 'in_reply_to_status_id': None, 'text': ""So please just let me go if you're done\n'Cause it's hope that kills this heart\nSo please set me free, kill the spark"", 'coordinates': None, 'in_reply_to_user_id': None}, is_quote_status=False, in_reply_to_status_id_str=None, _api=<tweepy.api.API object at 0x0000021DA3D58518>, entities={'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, favorite_count=1, id=841313181570027520, created_at=datetime.datetime(2017, 3, 13, 15, 41, 7), truncated=False, geo=None, favorited=False, contributors=None, source='twittbot.net', text=""So please just let me go if you're done\n'Cause it's hope that kills this heart\nSo please set me free, kill the spark"", retweeted=False, in_reply_to_status_id=None)",TRUE,FALSE,FALSE,cte lyrics bot,1
2528959842,2528959842,neverwords,"Wqh Rcqhdnwdm, DQ","Every combination of letters that is not an English word, including some common slang and jargon. Task will complete long after we're dead. An @_ARP bot.",http://t.co/G5VgZpsQn0,620,2,49,Wed May 28 03:41:39 +0000 2014,0,FALSE,40633,en,"{u'contributors': None, u'truncated': False, u'text': u'bqld', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 841023497426026496, u'favorite_count': 0, u'source': u'<a href=""http://anthonyprestia.com/#bots"" rel=""nofollow"">neverwords</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'841023497426026496', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Sun Mar 12 20:30:01 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",TRUE,FALSE,FALSE,Neverwords,1
2938273641,2938273641,JC_pathogenomic,Somewhere in the ether.,I'm a Bot. I post interesting papers. Maintained by @happy_khan,,256,639,11,12/23/2014 13:55,0,FALSE,1250,en,What Explains Patterns of Diversification and Richness among Animal Phyla? https://t.co/UIyw0lhpuL,FALSE,FALSE,FALSE,Journal Club Bot,1
970160550,970160550,Shadow_Bot_PKMN,Jail or other places.,beep. I'm a bot. what? whose bot? Shadow's. that's whose bot I am! now go and make me a sandwich!,,114,205,6,11/25/2012 14:52,0,FALSE,136271,en,"{'created_at': 'Tue Mar 14 02:36:13 +0000 2017', 'id': 841478042430070784, 'id_str': '841478042430070784', 'text': '*I look around before loudly purring*', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",FALSE,FALSE,FALSE,Skittles (Umbott~),1
4219364481,4219364481,liketocontinue,,"A story in 36 tweets, told in your notifications panel. Tweet '@liketocontinue hi' to start and wait for the reply. By Matt Webb @genmon",https://t.co/3OqwIuCf5n,114,243,6,11/18/2015 16:46,0,FALSE,4385,en,"Status(in_reply_to_user_id=1411346748, place=None, id_str='821300880855236608', coordinates=None, retweet_count=0, lang='en', source_url='http://electron.farm', in_reply_to_screen_name='l_ucasrex', in_reply_to_user_id_str='1411346748', _json={'entities': {'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': [{'screen_name': 'l_ucasrex', 'id_str': '1411346748', 'indices': [0, 10], 'name': 'Lucas Rex', 'id': 1411346748}]}, 'place': None, 'id_str': '821300880855236608', 'retweet_count': 0, 'lang': 'en', 'in_reply_to_screen_name': 'l_ucasrex', 'in_reply_to_user_id_str': '1411346748', 'is_quote_status': False, 'created_at': 'Tue Jan 17 10:19:23 +0000 2017', 'retweeted': False, 'favorite_count': 0, 'id': 821300880855236608, 'in_reply_to_status_id_str': None, 'truncated': False, 'geo': None, 'favorited': False, 'contributors': None, 'source': '<a href=""http://electron.farm"" rel=""nofollow"">Electron Farm Manager</a>', 'in_reply_to_status_id': None, 'text': ""@l_ucasrex And there are no ghosts. There are no angels. There's no magic in the universe"", 'coordinates': None, 'in_reply_to_user_id': 1411346748}, is_quote_status=False, in_reply_to_status_id_str=None, _api=<tweepy.api.API object at 0x0000021DA3D58518>, entities={'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': [{'screen_name': 'l_ucasrex', 'id_str': '1411346748', 'indices': [0, 10], 'name': 'Lucas Rex', 'id': 1411346748}]}, favorite_count=0, id=821300880855236608, created_at=datetime.datetime(2017, 1, 17, 10, 19, 23), truncated=False, geo=None, favorited=False, contributors=None, source='Electron Farm Manager', text=""@l_ucasrex And there are no ghosts. There are no angels. There's no magic in the universe"", retweeted=False, in_reply_to_status_id=None)",FALSE,FALSE,FALSE,Like to Continue,1
3230928426,3230928426,mdurkinlv,,,,1536,1894,16,Sat May 30 19:09:40 +0000 2015,2161,FALSE,3545,en,"{'created_at': 'Mon Mar 13 19:35:12 +0000 2017', 'id': 841372086438313984, 'id_str': '841372086438313984', 'text': 'RT @DancerOutlet: Baby https://t.co/wgwjSvQe53', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DancerOutlet', 'name': 'Dance', 'id': 716326174956384257, 'id_str': '716326174956384257', 'indices': [3, 16]}], 'urls': [], 'media': [{'id': 840622712427012097, 'id_str': '840622712427012097', 'indices': [23, 46], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/840622712427012097/pu/img/nOVFuGT_xUPLf1Tb.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/840622712427012097/pu/img/nOVFuGT_xUPLf1Tb.jpg', 'url': 'https://t.co/wgwjSvQe53', 'display_url': 'pic.twitter.com/wgwjSvQe53', 'expanded_url': 'https://twitter.com/DancerOutlet/status/840623439870382080/video/1', 'type': 'photo', 'sizes': {'large': {'w': 320, 'h': 180, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 320, 'h': 180, 'resize': 'fit'}, 'medium': {'w': 320, 'h': 180, 'resize': 'fit'}}, 'source_status_id': 840623439870382080, 'source_status_id_str': '840623439870382080', 'source_user_id': 716326174956384257, 'source_user_id_str': '716326174956384257'}]}, 'extended_entities': {'media': [{'id': 840622712427012097, 'id_str': '840622712427012097', 'indices': [23, 46], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/840622712427012097/pu/img/nOVFuGT_xUPLf1Tb.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/840622712427012097/pu/img/nOVFuGT_xUPLf1Tb.jpg', 'url': 'https://t.co/wgwjSvQe53', 'display_url': 'pic.twitter.com/wgwjSvQe53', 'expanded_url': 'https://twitter.com/DancerOutlet/status/840623439870382080/video/1', 'type': 'video', 'sizes': {'large': {'w': 320, 'h': 180, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 320, 'h': 180, 'resize': 'fit'}, 'medium': {'w': 320, 'h': 180, 'resize': 'fit'}}, 'source_status_id': 840623439870382080, 'source_status_id_str': '840623439870382080', 'source_user_id': 716326174956384257, 'source_user_id_str': '716326174956384257', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 41600, 'variants': [{'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/840622712427012097/pu/vid/320x180/OefgM9Z-QiTXmUc-.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/840622712427012097/pu/pl/ZSrFzY3tpd_Gh7wf.m3u8'}]}, 'additional_media_info': {'monetizable': False}}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sat Mar 11 18:00:20 +0000 2017', 'id': 840623439870382080, 'id_str': '840623439870382080', 'text': 'Baby https://t.co/wgwjSvQe53', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 840622712427012097, 'id_str': '840622712427012097', 'indices': [5, 28], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/840622712427012097/pu/img/nOVFuGT_xUPLf1Tb.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/840622712427012097/pu/img/nOVFuGT_xUPLf1Tb.jpg', 'url': 'https://t.co/wgwjSvQe53', 'display_url': 'pic.twitter.com/wgwjSvQe53', 'expanded_url': 'https://twitter.com/DancerOutlet/status/840623439870382080/video/1', 'type': 'photo', 'sizes': {'large': {'w': 320, 'h': 180, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 320, 'h': 180, 'resize': 'fit'}, 'medium': {'w': 320, 'h': 180, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 840622712427012097, 'id_str': '840622712427012097', 'indices': [5, 28], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/840622712427012097/pu/img/nOVFuGT_xUPLf1Tb.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/840622712427012097/pu/img/nOVFuGT_xUPLf1Tb.jpg', 'url': 'https://t.co/wgwjSvQe53', 'display_url': 'pic.twitter.com/wgwjSvQe53', 'expanded_url': 'https://twitter.com/DancerOutlet/status/840623439870382080/video/1', 'type': 'video', 'sizes': {'large': {'w': 320, 'h': 180, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 320, 'h': 180, 'resize': 'fit'}, 'medium': {'w': 320, 'h': 180, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 41600, 'variants': [{'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/840622712427012097/pu/vid/320x180/OefgM9Z-QiTXmUc-.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/840622712427012097/pu/pl/ZSrFzY3tpd_Gh7wf.m3u8'}]}, 'additional_media_info': {'monetizable': False}}]}, 'source': '<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 159, 'favorite_count': 170, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 159, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",TRUE,FALSE,FALSE,Mike Durkin,1
